"indicador";"País";"Años";"valor";"notas";"fuente";""
"Turismo receptor llegadas";"Anguila";"2009";"112";"";"[1412]"
"Turismo receptor llegadas";"Anguila";"2010";"118";"";"[1412]"
"Turismo receptor llegadas";"Anguila";"2011";"124";"";"[1412]"
"Turismo receptor llegadas";"Anguila";"2012";"129";"";"[1412]"
"Turismo receptor llegadas";"Anguila";"2013";"151";"";"[1412]"
"Turismo receptor llegadas";"Antigua y Barbuda";"2009";"944";"";"[1412]"
"Turismo receptor llegadas";"Antigua y Barbuda";"2010";"788";"";"[1412]"
"Turismo receptor llegadas";"Antigua y Barbuda";"2011";"847";"";"[1412]"
"Turismo receptor llegadas";"Antigua y Barbuda";"2012";"798";"";"[1412]"
"Turismo receptor llegadas";"Antigua y Barbuda";"2013";"777";"";"[1412]"
"Turismo receptor llegadas";"Argentina";"2009";"4945";"";"[1412]"
"Turismo receptor llegadas";"Argentina";"2010";"6104";"";"[1412]"
"Turismo receptor llegadas";"Argentina";"2011";"6636";"";"[1412]"
"Turismo receptor llegadas";"Argentina";"2012";"6532";"";"[1412]"
"Turismo receptor llegadas";"Argentina";"2013";"6.711";"";"[1412]"
"Turismo receptor llegadas";"Aruba";"2009";"1420";"";"[1412]"
"Turismo receptor llegadas";"Aruba";"2010";"1394";"";"[1412]"
"Turismo receptor llegadas";"Aruba";"2011";"1469";"";"[1412]"
"Turismo receptor llegadas";"Aruba";"2012";"1481";"";"[1412]"
"Turismo receptor llegadas";"Aruba";"2013";"1667";"";"[1412]"
"Turismo receptor llegadas";"Bahamas";"2009";"4645";"";"[1412]"
"Turismo receptor llegadas";"Bahamas";"2010";"5255";"";"[1412]"
"Turismo receptor llegadas";"Bahamas";"2011";"5588";"";"[1412]"
"Turismo receptor llegadas";"Bahamas";"2012";"5940";"";"[1412]"
"Turismo receptor llegadas";"Bahamas";"2013";"6151";"";"[1412]"
"Turismo receptor llegadas";"Barbados";"2009";"1154";"";"[1412]"
"Turismo receptor llegadas";"Barbados";"2010";"1197";"";"[1412]"
"Turismo receptor llegadas";"Barbados";"2011";"1187";"";"[1412]"
"Turismo receptor llegadas";"Barbados";"2012";"1053";"";"[1412]"
"Turismo receptor llegadas";"Barbados";"2013";"1079";"";"[1412]"
"Turismo receptor llegadas";"Belice";"2009";"941";"";"[1412]"
"Turismo receptor llegadas";"Belice";"2010";"1054";"";"[1412]"
"Turismo receptor llegadas";"Belice";"2011";"1106";"";"[1412]"
"Turismo receptor llegadas";"Belice";"2012";"1028";"";"[1412]"
"Turismo receptor llegadas";"Belice";"2013";"1022";"";"[1412]"
"Turismo receptor llegadas";"Bolivia (Estado Plurinacional de)";"2009";"599";"[7401]";"[1412]"
"Turismo receptor llegadas";"Bolivia (Estado Plurinacional de)";"2010";"679";"[7401]";"[1412]"
"Turismo receptor llegadas";"Bolivia (Estado Plurinacional de)";"2011";"711";"[7401]";"[1412]"
"Turismo receptor llegadas";"Bolivia (Estado Plurinacional de)";"2012";"798";"[7401]";"[1412]"
"Turismo receptor llegadas";"Bolivia (Estado Plurinacional de)";"2013";"798";"[7401]";"[1412]"
"Turismo receptor llegadas";"Brasil";"2009";"4802";"[7401]";"[1412]"
"Turismo receptor llegadas";"Brasil";"2010";"5161";"[7401]";"[1412]"
"Turismo receptor llegadas";"Brasil";"2011";"5433";"[7401]";"[1412]"
"Turismo receptor llegadas";"Brasil";"2012";"5677";"[7401]";"[1412]"
"Turismo receptor llegadas";"Brasil";"2013";"5813";"[7401]";"[1412]"
"Turismo receptor llegadas";"Chile";"2009";"3657";"";"[1412]"
"Turismo receptor llegadas";"Chile";"2010";"3584";"";"[1412]"
"Turismo receptor llegadas";"Chile";"2011";"3963";"";"[1412]"
"Turismo receptor llegadas";"Chile";"2012";"4397";"";"[1412]"
"Turismo receptor llegadas";"Chile";"2013";"4457";"";"[1412]"
"Turismo receptor llegadas";"Costa Rica";"2009";"2309";"";"[1412]"
"Turismo receptor llegadas";"Costa Rica";"2010";"2495";"";"[1412]"
"Turismo receptor llegadas";"Costa Rica";"2011";"2526";"";"[1412]"
"Turismo receptor llegadas";"Costa Rica";"2012";"2590";"";"[1412]"
"Turismo receptor llegadas";"Costa Rica";"2013";"2641";"";"[1412]"
"Turismo receptor llegadas";"Cuba";"2009";"2430";"";"[1412]"
"Turismo receptor llegadas";"Cuba";"2010";"2532";"";"[1412]"
"Turismo receptor llegadas";"Cuba";"2011";"2716";"";"[1412]"
"Turismo receptor llegadas";"Cuba";"2012";"2839";"";"[1412]"
"Turismo receptor llegadas";"Cuba";"2013";"2853";"";"[1412]"
"Turismo receptor llegadas";"Dominica";"2009";"608";"";"[1412]"
"Turismo receptor llegadas";"Dominica";"2010";"595";"";"[1412]"
"Turismo receptor llegadas";"Dominica";"2011";"418";"";"[1412]"
"Turismo receptor llegadas";"Dominica";"2012";"348";"";"[1412]"
"Turismo receptor llegadas";"Dominica";"2013";"311";"";"[1412]"
"Turismo receptor llegadas";"Ecuador";"2009";"968";"[7405]";"[1412]"
"Turismo receptor llegadas";"Ecuador";"2010";"1047";"[7405]";"[1412]"
"Turismo receptor llegadas";"Ecuador";"2011";"1141";"[7405]";"[1412]"
"Turismo receptor llegadas";"Ecuador";"2012";"1272";"[7405]";"[1412]"
"Turismo receptor llegadas";"Ecuador";"2013";"1364";"[7405]";"[1412]"
"Turismo receptor llegadas";"El Salvador";"2009";"1482";"";"[1412]"
"Turismo receptor llegadas";"El Salvador";"2010";"1606";"";"[1412]"
"Turismo receptor llegadas";"El Salvador";"2011";"1634";"";"[1412]"
"Turismo receptor llegadas";"El Salvador";"2012";"1738";"";"[1412]"
"Turismo receptor llegadas";"El Salvador";"2013";"1822";"";"[1412]"
"Turismo receptor llegadas";"Granada";"2009";"460";"";"[1412]"
"Turismo receptor llegadas";"Granada";"2010";"445";"";"[1412]"
"Turismo receptor llegadas";"Granada";"2011";"447";"";"[1412]"
"Turismo receptor llegadas";"Granada";"2012";"379";"";"[1412]"
"Turismo receptor llegadas";"Guatemala";"2009";"1777";"";"[1412]"
"Turismo receptor llegadas";"Guatemala";"2010";"1876";"";"[1412]"
"Turismo receptor llegadas";"Guatemala";"2011";"1823";"";"[1412]"
"Turismo receptor llegadas";"Guatemala";"2012";"1951";"";"[1412]"
"Turismo receptor llegadas";"Guatemala";"2013";"2000";"";"[1412]"
"Turismo receptor llegadas";"Guyana";"2009";"141";"[7401]";"[1412]"
"Turismo receptor llegadas";"Guyana";"2010";"152";"[7401]";"[1412]"
"Turismo receptor llegadas";"Guyana";"2011";"157";"[7401]";"[1412]"
"Turismo receptor llegadas";"Guyana";"2012";"177";"[7401]";"[1412]"
"Turismo receptor llegadas";"Haití";"2009";"826";"[7404] [7406]";"[1412]"
"Turismo receptor llegadas";"Haití";"2010";"793";"[7404] [7406]";"[1412]"
"Turismo receptor llegadas";"Haití";"2011";"946";"[7404] [7406]";"[1412]"
"Turismo receptor llegadas";"Haití";"2012";"959";"[7404] [7406]";"[1412]"
"Turismo receptor llegadas";"Honduras";"2009";"1589";"";"[1412]"
"Turismo receptor llegadas";"Honduras";"2010";"1965";"";"[1412]"
"Turismo receptor llegadas";"Honduras";"2011";"1852";"";"[1412]"
"Turismo receptor llegadas";"Honduras";"2012";"1903";"";"[1412]"
